ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,OccupancyRatio,PriceModel1,VehicleWeight,TrafficLevel,DemandRaw,DemandNorm,PriceModel2,Timestamp
13763,Others-CCCPS202,2937,26.14749053,91.72799688,1320,cycle,average,5,0,10-11-2016,14:27:00,0.449438202247191,12.247191011235955,0.0,2,1.2797752808988765,0.27556405380415044,11.38,2016-11-10 14:27:00
16387,Others-CCCPS98,3103,26.14749998,91.72797778,1089,truck,average,5,0,10-11-2016,14:27:00,0.3509506928778601,11.754753464389301,1.5,2,1.6903802771511438,0.36114285262374557,11.81,2016-11-10 14:27:00
7204,BHMNCPNST01,485,26.14004753,91.73097233,358,car,average,3,0,10-11-2016,14:54:00,0.7381443298969073,13.690721649484537,1.0,2,1.0952577319587626,0.23710667909230143,11.19,2016-11-10 14:54:00
1956,BHMBCCTHL01,387,26.14449459,91.73620513,305,bike,average,2,0,10-11-2016,15:00:00,0.7881136950904393,13.940568475452196,0.5,2,0.6652454780361757,0.14748299573655238,10.74,2016-11-10 15:00:00
644,BHMBCCMKT01,577,26.14453614,91.73617216,162,car,average,2,0,10-11-2016,15:00:00,0.2807625649913345,11.403812824956672,1.0,2,0.6123050259965337,0.1364490815468296,10.68,2016-11-10 15:00:00
3268,BHMEURBRD01,470,26.14901995,91.7395035,426,car,average,3,0,10-11-2016,15:00:00,0.9063829787234042,14.53191489361702,1.0,2,1.1625531914893616,0.25113248161591,11.26,2016-11-10 15:00:00
15076,Others-CCCPS8,1322,26.14754886,91.72799519,746,car,average,3,0,10-11-2016,15:00:00,0.5642965204236006,12.821482602118003,1.0,2,1.02571860816944,0.2226132493016879,11.11,2016-11-10 15:00:00
11140,Others-CCCPS119a,2803,26.14754061,91.72797041,523,bike,average,3,0,10-11-2016,15:00:00,0.1865858009275776,10.932929004637888,0.5,2,0.7246343203710309,0.1598608913702935,10.8,2016-11-10 15:00:00
4580,BHMMBMMBX01,687,20.0000347,78.00000286,465,bike,high,4,0,10-11-2016,15:00:00,0.6768558951965066,13.384279475982533,0.5,3,1.0207423580786024,0.2215760931314348,11.11,2016-11-10 15:00:00
13764,Others-CCCPS202,2937,26.14749053,91.72799688,1281,car,average,4,0,10-11-2016,15:00:00,0.43615934627170583,12.18079673135853,1.0,2,1.274463738508682,0.27445701560008307,11.37,2016-11-10 15:00:00
17700,Shopping,1920,26.15050395,91.73353109,1360,cycle,average,4,0,10-11-2016,15:00:00,0.7083333333333334,13.541666666666668,0.0,2,1.0833333333333335,0.2346213812505204,11.17,2016-11-10 15:00:00
9828,Others-CCCPS105a,2009,26.14747299,91.72804914,1211,car,average,4,0,10-11-2016,15:00:00,0.6027874564459931,13.013937282229966,1.0,2,1.3411149825783972,0.2883485499442329,11.44,2016-11-10 15:00:00
5892,BHMNCPHST01,1200,26.14001386,91.73099967,719,cycle,high,4,0,10-11-2016,15:00:00,0.5991666666666666,12.995833333333334,0.0,3,0.8396666666666666,0.18383607460292042,10.92,2016-11-10 15:00:00
8516,Broad Street,690,26.13795775,91.74099445,619,car,average,3,0,10-11-2016,15:00:00,0.8971014492753623,14.485507246376812,1.0,2,1.1588405797101449,0.2503586944982451,11.25,2016-11-10 15:00:00
16388,Others-CCCPS98,3103,26.14749998,91.72797778,1040,car,average,4,0,10-11-2016,15:00:00,0.3351595230422172,11.675797615211085,1.0,2,1.2340638092168867,0.2660368126002533,11.33,2016-11-10 15:00:00
12452,Others-CCCPS135a,3883,26.14749943,91.72800489,3081,bike,average,4,0,10-11-2016,15:00:00,0.7934586659799124,13.967293329899562,0.5,2,1.2673834663919648,0.27298133656890955,11.36,2016-11-10 15:00:00
9829,Others-CCCPS105a,2009,26.14747299,91.72804914,1151,truck,low,3,0,10-11-2016,15:27:00,0.5729218516674963,12.864609258337481,1.5,1,1.3791687406669983,0.29627976105349363,11.48,2016-11-10 15:27:00
12453,Others-CCCPS135a,3883,26.14749943,91.72800489,2909,car,low,3,0,10-11-2016,15:27:00,0.7491630182848313,13.745815091424156,1.0,1,1.2996652073139325,0.27970953675430155,11.4,2016-11-10 15:27:00
1957,BHMBCCTHL01,387,26.14449459,91.73620513,293,cycle,low,3,0,10-11-2016,15:27:00,0.7571059431524548,13.785529715762275,0.0,1,1.002842377260982,0.21784535709254696,11.09,2016-11-10 15:27:00
13765,Others-CCCPS202,2937,26.14749053,91.72799688,1233,car,low,2,0,10-11-2016,15:27:00,0.4198161389172625,12.099080694586313,1.0,1,0.8679264555669051,0.18972601459647057,10.95,2016-11-10 15:27:00
11141,Others-CCCPS119a,2803,26.14754061,91.72797041,499,bike,low,3,0,10-11-2016,15:27:00,0.17802354620049946,10.890117731002498,0.5,1,0.9212094184801997,0.20083131532414922,11.0,2016-11-10 15:27:00
645,BHMBCCMKT01,577,26.14453614,91.73617216,153,cycle,average,2,0,10-11-2016,15:27:00,0.2651646447140381,11.32582322357019,0.0,2,0.30606585788561524,0.0726223371144675,10.36,2016-11-10 15:27:00
15077,Others-CCCPS8,1322,26.14754886,91.72799519,706,car,low,3,0,10-11-2016,15:27:00,0.5340393343419062,12.670196671709531,1.0,1,1.2136157337367626,0.26177499953481675,11.31,2016-11-10 15:27:00
17701,Shopping,1920,26.15050395,91.73353109,1293,car,low,3,0,10-11-2016,15:27:00,0.6734375,13.3671875,1.0,1,1.2693750000000001,0.27339641445529705,11.37,2016-11-10 15:27:00
4581,BHMMBMMBX01,687,20.0000347,78.00000286,445,car,low,2,0,10-11-2016,15:27:00,0.6477438136826783,13.238719068413392,1.0,1,0.9590975254730714,0.20872800122810295,11.04,2016-11-10 15:27:00
7205,BHMNCPNST01,485,26.14004753,91.73097233,341,bike,low,2,0,10-11-2016,15:27:00,0.7030927835051546,13.515463917525773,0.5,1,0.8312371134020619,0.18207917673378815,10.91,2016-11-10 15:27:00
8517,Broad Street,690,26.13795775,91.74099445,599,bike,low,3,0,10-11-2016,15:27:00,0.8681159420289855,14.340579710144928,0.5,1,1.197246376811594,0.258363278011963,11.29,2016-11-10 15:27:00
3269,BHMEURBRD01,470,26.14901995,91.7395035,413,car,average,3,0,10-11-2016,15:27:00,0.8787234042553191,14.393617021276595,1.0,2,1.1514893617021276,0.24882654459084214,11.24,2016-11-10 15:27:00
5893,BHMNCPHST01,1200,26.14001386,91.73099967,684,car,low,2,0,10-11-2016,15:27:00,0.57,12.85,1.0,1,0.9279999999999999,0.20224661668447172,11.01,2016-11-10 15:27:00
16389,Others-CCCPS98,3103,26.14749998,91.72797778,992,car,low,3,0,10-11-2016,15:27:00,0.31969062197873027,11.59845310989365,1.0,1,1.1278762487914922,0.24390507052762317,11.22,2016-11-10 15:27:00
8518,Broad Street,690,26.13795775,91.74099445,560,bike,low,2,0,10-11-2016,16:00:00,0.8115942028985508,14.057971014492754,0.5,1,0.8746376811594204,0.19112477649673232,10.96,2016-11-10 16:00:00
3270,BHMEURBRD01,470,26.14901995,91.7395035,384,bike,low,2,0,10-11-2016,16:00:00,0.8170212765957446,14.085106382978722,0.5,1,0.8768085106382978,0.19157722344925396,10.96,2016-11-10 16:00:00
646,BHMBCCMKT01,577,26.14453614,91.73617216,147,car,low,1,0,10-11-2016,16:00:00,0.25476603119584057,11.273830155979203,1.0,1,0.5019064124783362,0.11343966660431991,10.57,2016-11-10 16:00:00
12454,Others-CCCPS135a,3883,26.14749943,91.72800489,2694,bike,low,2,0,10-11-2016,16:00:00,0.69379345866598,13.4689672933299,0.5,1,0.8275173834663919,0.18130390604119204,10.91,2016-11-10 16:00:00
7206,BHMNCPNST01,485,26.14004753,91.73097233,320,bike,low,2,0,10-11-2016,16:00:00,0.6597938144329897,13.298969072164947,0.5,1,0.813917525773196,0.17846940695782948,10.89,2016-11-10 16:00:00
15078,Others-CCCPS8,1322,26.14754886,91.72799519,653,car,low,2,0,10-11-2016,16:00:00,0.4939485627836611,12.469742813918305,1.0,1,0.8975794251134646,0.19590632301548822,10.98,2016-11-10 16:00:00
16390,Others-CCCPS98,3103,26.14749998,91.72797778,922,bike,low,2,0,10-11-2016,16:00:00,0.2971318079278118,11.485659039639058,0.5,1,0.6688527231711247,0.14823482220850084,10.74,2016-11-10 16:00:00
17702,Shopping,1920,26.15050395,91.73353109,1193,bike,low,3,0,10-11-2016,16:00:00,0.6213541666666667,13.106770833333332,0.5,1,1.0985416666666665,0.23779112080701384,11.19,2016-11-10 16:00:00
9830,Others-CCCPS105a,2009,26.14747299,91.72804914,1070,car,low,2,0,10-11-2016,16:00:00,0.5326032852165257,12.663016426082628,1.0,1,0.9130413140866103,0.19912890895058677,11.0,2016-11-10 16:00:00
1958,BHMBCCTHL01,387,26.14449459,91.73620513,276,car,low,2,0,10-11-2016,16:00:00,0.7131782945736435,13.565891472868216,1.0,1,0.9852713178294574,0.21418317525388822,11.07,2016-11-10 16:00:00
13766,Others-CCCPS202,2937,26.14749053,91.72799688,1156,car,low,2,0,10-11-2016,16:00:00,0.393598910452843,11.967994552264216,1.0,1,0.8574395641811372,0.18754032378331204,10.94,2016-11-10 16:00:00
11142,Others-CCCPS119a,2803,26.14754061,91.72797041,461,truck,low,2,0,10-11-2016,16:00:00,0.16446664288262575,10.82233321441313,1.5,1,0.9157866571530502,0.1997010967323187,11.0,2016-11-10 16:00:00
5894,BHMNCPHST01,1200,26.14001386,91.73099967,631,car,average,3,0,10-11-2016,16:00:00,0.5258333333333334,12.629166666666666,1.0,2,1.010333333333333,0.21940663137935154,11.1,2016-11-10 16:00:00
4582,BHMMBMMBX01,687,20.0000347,78.00000286,417,bike,low,2,0,10-11-2016,16:00:00,0.6069868995633187,13.034934497816593,0.5,1,0.7927947598253274,0.17406697407448618,10.87,2016-11-10 16:00:00
13767,Others-CCCPS202,2937,26.14749053,91.72799688,1049,car,low,2,0,10-11-2016,16:27:00,0.3571671773918965,11.785835886959482,1.0,1,0.8428668709567586,0.184503065120871,10.92,2016-11-10 16:27:00
8519,Broad Street,690,26.13795775,91.74099445,508,cycle,low,2,0,10-11-2016,16:27:00,0.736231884057971,13.681159420289855,0.0,1,0.6944927536231884,0.1535787489210666,10.77,2016-11-10 16:27:00
4583,BHMMBMMBX01,687,20.0000347,78.00000286,395,car,low,2,0,10-11-2016,16:27:00,0.5749636098981077,12.874818049490539,1.0,1,0.9299854439592432,0.2026604253587609,11.01,2016-11-10 16:27:00
3271,BHMEURBRD01,470,26.14901995,91.7395035,344,bike,average,2,0,10-11-2016,16:27:00,0.7319148936170212,13.659574468085106,0.5,2,0.6427659574468085,0.14279778638051113,10.71,2016-11-10 16:27:00
12455,Others-CCCPS135a,3883,26.14749943,91.72800489,2392,bike,average,3,0,10-11-2016,16:27:00,0.6160185423641514,13.080092711820758,0.5,2,0.8964074169456606,0.1956620516302813,10.98,2016-11-10 16:27:00
1959,BHMBCCTHL01,387,26.14449459,91.73620513,247,bike,average,2,0,10-11-2016,16:27:00,0.6382428940568475,13.191214470284237,0.5,2,0.6052971576227391,0.13498849299289317,10.67,2016-11-10 16:27:00
15079,Others-CCCPS8,1322,26.14754886,91.72799519,596,bike,average,3,0,10-11-2016,16:27:00,0.4508320726172466,12.254160363086234,0.5,2,0.8303328290468985,0.1818907046752098,10.91,2016-11-10 16:27:00
11143,Others-CCCPS119a,2803,26.14754061,91.72797041,409,car,low,2,0,10-11-2016,16:27:00,0.14591509097395647,10.729575454869781,1.0,1,0.7583660363895826,0.16689129715039705,10.83,2016-11-10 16:27:00
7207,BHMNCPNST01,485,26.14004753,91.73097233,294,car,low,2,0,10-11-2016,16:27:00,0.6061855670103092,13.030927835051546,1.0,1,0.9424742268041237,0.20526335285438008,11.03,2016-11-10 16:27:00
647,BHMBCCMKT01,577,26.14453614,91.73617216,136,car,low,2,0,10-11-2016,16:27:00,0.23570190641247835,11.178509532062392,1.0,1,0.7942807625649914,0.17437668859492259,10.87,2016-11-10 16:27:00
16391,Others-CCCPS98,3103,26.14749998,91.72797778,851,truck,average,3,0,10-11-2016,16:27:00,0.27425072510473736,11.371253625523687,1.5,2,1.0597002900418948,0.2296957532727979,11.15,2016-11-10 16:27:00
5895,BHMNCPHST01,1200,26.14001386,91.73099967,548,car,low,2,0,10-11-2016,16:27:00,0.45666666666666667,12.283333333333333,1.0,1,0.8826666666666667,0.19279818754073222,10.96,2016-11-10 16:27:00
17703,Shopping,1920,26.15050395,91.73353109,1062,car,low,3,0,10-11-2016,16:27:00,0.553125,12.765625,1.0,1,1.22125,0.26336614270803677,11.32,2016-11-10 16:27:00
9831,Others-CCCPS105a,2009,26.14747299,91.72804914,991,bike,low,2,0,10-11-2016,16:27:00,0.49328023892483824,12.466401194624192,0.5,1,0.7473120955699354,0.1645874211961281,10.82,2016-11-10 16:27:00
7208,BHMNCPNST01,485,26.14004753,91.73097233,269,car,low,1,0,11-11-2016,07:54:00,0.554639175257732,12.77319587628866,1.0,1,0.6218556701030927,0.13843963854943028,10.69,2016-11-11 07:54:00
11144,Others-CCCPS119a,2803,26.14754061,91.72797041,137,car,low,2,0,11-11-2016,08:00:00,0.048876204067070994,10.244381020335355,1.0,1,0.7195504816268283,0.1588013114404524,10.79,2016-11-11 08:00:00
4584,BHMMBMMBX01,687,20.0000347,78.00000286,336,bike,low,2,0,11-11-2016,08:00:00,0.4890829694323144,12.445414847161572,0.5,1,0.7456331877729258,0.164237501166152,10.82,2016-11-11 08:00:00
648,BHMBCCMKT01,577,26.14453614,91.73617216,39,car,average,1,0,11-11-2016,08:00:00,0.06759098786828423,10.33795493934142,1.0,2,0.22703639514731366,0.05615091919643856,10.28,2016-11-11 08:00:00
8520,Broad Street,690,26.13795775,91.74099445,190,bike,average,2,0,11-11-2016,08:00:00,0.2753623188405797,11.376811594202898,0.5,2,0.46014492753623193,0.1047356864996254,10.52,2016-11-11 08:00:00
15080,Others-CCCPS8,1322,26.14754886,91.72799519,350,car,low,2,0,11-11-2016,08:00:00,0.264750378214826,11.32375189107413,1.0,1,0.8059001512859305,0.17679841589690845,10.88,2016-11-11 08:00:00
5896,BHMNCPHST01,1200,26.14001386,91.73099967,229,cycle,low,1,0,11-11-2016,08:00:00,0.19083333333333333,10.954166666666666,0.0,1,0.1763333333333333,0.04558332463202594,10.23,2016-11-11 08:00:00
12456,Others-CCCPS135a,3883,26.14749943,91.72800489,1145,car,low,3,0,11-11-2016,08:00:00,0.2948750965748133,11.474375482874066,1.0,1,1.1179500386299253,0.24183623758547393,11.21,2016-11-11 08:00:00
1960,BHMBCCTHL01,387,26.14449459,91.73620513,67,car,low,1,0,11-11-2016,08:00:00,0.1731266149870801,10.8656330749354,1.0,1,0.469250645994832,0.10663351155092521,10.53,2016-11-11 08:00:00
16392,Others-CCCPS98,3103,26.14749998,91.72797778,674,car,low,3,0,11-11-2016,08:00:00,0.21720915243312924,11.086045762165647,1.0,1,1.0868836609732517,0.23536134490808278,11.18,2016-11-11 08:00:00
17704,Shopping,1920,26.15050395,91.73353109,600,bike,average,3,0,11-11-2016,08:00:00,0.3125,11.5625,0.5,2,0.7749999999999999,0.1703581683243508,10.85,2016-11-11 08:00:00
9832,Others-CCCPS105a,2009,26.14747299,91.72804914,686,car,low,2,0,11-11-2016,08:00:00,0.34146341463414637,11.707317073170731,1.0,1,0.8365853658536586,0.1831938660940472,10.92,2016-11-11 08:00:00
13768,Others-CCCPS202,2937,26.14749053,91.72799688,519,bike,low,2,0,11-11-2016,08:00:00,0.1767109295199183,10.883554647599592,0.5,1,0.6206843718079672,0.13819551511676093,10.69,2016-11-11 08:00:00
3272,BHMEURBRD01,470,26.14901995,91.7395035,133,cycle,low,2,0,11-11-2016,08:00:00,0.28297872340425534,11.414893617021276,0.0,1,0.5131914893617022,0.11579171622154351,10.58,2016-11-11 08:00:00
4585,BHMMBMMBX01,687,20.0000347,78.00000286,362,bike,low,2,0,11-11-2016,08:27:00,0.5269286754002911,12.634643377001456,0.5,1,0.7607714701601164,0.16739264061820985,10.84,2016-11-11 08:27:00
17705,Shopping,1920,26.15050395,91.73353109,758,car,low,2,0,11-11-2016,08:27:00,0.39479166666666665,11.973958333333334,1.0,1,0.8579166666666667,0.18763976207071265,10.94,2016-11-11 08:27:00
13769,Others-CCCPS202,2937,26.14749053,91.72799688,635,bike,low,2,0,11-11-2016,08:27:00,0.21620701395982295,11.081035069799114,0.5,1,0.6364828055839291,0.14148824413398675,10.71,2016-11-11 08:27:00
3273,BHMEURBRD01,470,26.14901995,91.7395035,186,bike,low,2,0,11-11-2016,08:27:00,0.39574468085106385,11.97872340425532,0.5,1,0.7082978723404255,0.1564560287597591,10.78,2016-11-11 08:27:00
15081,Others-CCCPS8,1322,26.14754886,91.72799519,391,car,low,2,0,11-11-2016,08:27:00,0.2957639939485628,11.478819969742814,1.0,1,0.8183055975794251,0.17938397428589117,10.9,2016-11-11 08:27:00
7209,BHMNCPNST01,485,26.14004753,91.73097233,273,car,low,2,0,11-11-2016,08:27:00,0.5628865979381443,12.814432989690722,1.0,1,0.9251546391752579,0.20165358307842138,11.01,2016-11-11 08:27:00
11145,Others-CCCPS119a,2803,26.14754061,91.72797041,196,car,low,2,0,11-11-2016,08:27:00,0.06992508027113807,10.34962540135569,1.0,1,0.7279700321084552,0.16055612451724188,10.8,2016-11-11 08:27:00
9833,Others-CCCPS105a,2009,26.14747299,91.72804914,753,car,low,2,0,11-11-2016,08:27:00,0.3748133399701344,11.874066699850673,1.0,1,0.8499253359880539,0.18597419909245386,10.93,2016-11-11 08:27:00
8521,Broad Street,690,26.13795775,91.74099445,267,car,low,2,0,11-11-2016,08:27:00,0.3869565217391304,11.934782608695652,1.0,1,0.8547826086956523,0.18698655785001775,10.93,2016-11-11 08:27:00
16393,Others-CCCPS98,3103,26.14749998,91.72797778,736,bike,low,2,0,11-11-2016,08:27:00,0.23718981630679986,11.185949081534,0.5,1,0.6448759265227199,0.1432375487329206,10.72,2016-11-11 08:27:00
649,BHMBCCMKT01,577,26.14453614,91.73617216,42,car,low,1,0,11-11-2016,08:27:00,0.07279029462738301,10.363951473136915,1.0,1,0.42911611785095316,0.09826862378508272,10.49,2016-11-11 08:27:00
12457,Others-CCCPS135a,3883,26.14749943,91.72800489,1528,car,low,2,0,11-11-2016,08:27:00,0.39351017254699977,11.967550862735,1.0,1,0.8574040690187998,0.18753292583787917,10.94,2016-11-11 08:27:00
5897,BHMNCPHST01,1200,26.14001386,91.73099967,317,car,low,2,0,11-11-2016,08:27:00,0.26416666666666666,11.320833333333333,1.0,1,0.8056666666666668,0.1767497527451158,10.88,2016-11-11 08:27:00
1961,BHMBCCTHL01,387,26.14449459,91.73620513,95,car,average,2,0,11-11-2016,08:27:00,0.2454780361757106,11.227390180878553,1.0,2,0.5981912144702841,0.13350746357284735,10.67,2016-11-11 08:27:00
11146,Others-CCCPS119a,2803,26.14754061,91.72797041,265,car,low,2,0,11-11-2016,09:00:00,0.09454156261148769,10.472707813057438,1.0,1,0.737816625044595,0.16260836353924987,10.81,2016-11-11 09:00:00
3274,BHMEURBRD01,470,26.14901995,91.7395035,262,car,low,2,0,11-11-2016,09:00:00,0.5574468085106383,12.787234042553191,1.0,1,0.9229787234042555,0.20120007603463327,11.01,2016-11-11 09:00:00
5898,BHMNCPHST01,1200,26.14001386,91.73099967,427,car,average,3,0,11-11-2016,09:00:00,0.35583333333333333,11.779166666666667,1.0,2,0.9423333333333332,0.2052339876637423,11.03,2016-11-11 09:00:00
16394,Others-CCCPS98,3103,26.14749998,91.72797778,819,cycle,low,3,0,11-11-2016,09:00:00,0.26393812439574604,11.31969062197873,0.0,1,0.8055752497582984,0.17673069952052925,10.88,2016-11-11 09:00:00
7210,BHMNCPNST01,485,26.14004753,91.73097233,279,car,low,3,0,11-11-2016,09:00:00,0.5752577319587628,12.876288659793815,1.0,1,1.230103092783505,0.26521131520512276,11.33,2016-11-11 09:00:00
13770,Others-CCCPS202,2937,26.14749053,91.72799688,779,car,average,3,0,11-11-2016,09:00:00,0.2652366360231529,11.326183180115764,1.0,2,0.906094654409261,0.19768107758851822,10.99,2016-11-11 09:00:00
9834,Others-CCCPS105a,2009,26.14747299,91.72804914,836,car,low,3,0,11-11-2016,09:00:00,0.41612742658038826,12.080637132901941,1.0,1,1.1664509706321553,0.25194486154345336,11.26,2016-11-11 09:00:00
4586,BHMMBMMBX01,687,20.0000347,78.00000286,401,bike,low,3,0,11-11-2016,09:00:00,0.5836972343522562,12.91848617176128,0.5,1,1.0834788937409023,0.23465171912986707,11.17,2016-11-11 09:00:00
17706,Shopping,1920,26.15050395,91.73353109,938,bike,low,3,0,11-11-2016,09:00:00,0.48854166666666665,12.442708333333332,0.5,1,1.0454166666666664,0.22671874290419408,11.13,2016-11-11 09:00:00
15082,Others-CCCPS8,1322,26.14754886,91.72799519,435,bike,low,2,0,11-11-2016,09:00:00,0.3290468986384266,11.645234493192133,0.5,1,0.6816187594553708,0.1508955352072826,10.75,2016-11-11 09:00:00
650,BHMBCCMKT01,577,26.14453614,91.73617216,63,truck,low,2,0,11-11-2016,09:00:00,0.10918544194107452,10.545927209705372,1.5,1,0.8936741767764298,0.19509238634928572,10.98,2016-11-11 09:00:00
1962,BHMBCCTHL01,387,26.14449459,91.73620513,126,bike,low,2,0,11-11-2016,09:00:00,0.32558139534883723,11.627906976744185,0.5,1,0.6802325581395349,0.15060662142246717,10.75,2016-11-11 09:00:00
12458,Others-CCCPS135a,3883,26.14749943,91.72800489,1984,car,low,2,0,11-11-2016,09:00:00,0.510945145506052,12.55472572753026,1.0,1,0.9043780582024208,0.1973233024937666,10.99,2016-11-11 09:00:00
8522,Broad Street,690,26.13795775,91.74099445,393,car,low,2,0,11-11-2016,09:00:00,0.5695652173913044,12.847826086956522,1.0,1,0.9278260869565218,0.20221036951384358,11.01,2016-11-11 09:00:00
5899,BHMNCPHST01,1200,26.14001386,91.73099967,522,truck,low,3,0,11-11-2016,09:27:00,0.435,12.175,1.5,1,1.3239999999999998,0.2847814242047846,11.42,2016-11-11 09:27:00
3275,BHMEURBRD01,470,26.14901995,91.7395035,284,car,low,3,0,11-11-2016,09:27:00,0.6042553191489362,13.02127659574468,1.0,1,1.2417021276595746,0.26762880033370307,11.34,2016-11-11 09:27:00
17707,Shopping,1920,26.15050395,91.73353109,1081,cycle,low,2,0,11-11-2016,09:27:00,0.5630208333333333,12.815104166666666,0.0,1,0.6252083333333334,0.13913840474738062,10.7,2016-11-11 09:27:00
8523,Broad Street,690,26.13795775,91.74099445,437,car,low,2,0,11-11-2016,09:27:00,0.6333333333333333,13.166666666666666,1.0,1,0.9533333333333334,0.20752662120597323,11.04,2016-11-11 09:27:00
1963,BHMBCCTHL01,387,26.14449459,91.73620513,151,car,low,2,0,11-11-2016,09:27:00,0.39018087855297157,11.950904392764858,1.0,1,0.8560723514211888,0.18725536761669168,10.94,2016-11-11 09:27:00
16395,Others-CCCPS98,3103,26.14749998,91.72797778,751,car,low,3,0,11-11-2016,09:27:00,0.24202384788913955,11.210119239445698,1.0,1,1.0968095391556558,0.2374301086587262,11.19,2016-11-11 09:27:00
7211,BHMNCPNST01,485,26.14004753,91.73097233,290,car,low,2,0,11-11-2016,09:27:00,0.5979381443298969,12.989690721649485,1.0,1,0.9391752577319588,0.20457577765895935,11.02,2016-11-11 09:27:00
9835,Others-CCCPS105a,2009,26.14747299,91.72804914,782,car,low,3,0,11-11-2016,09:27:00,0.3892483822797412,11.946241911398706,1.0,1,1.1556993529118964,0.24970399614175245,11.25,2016-11-11 09:27:00
11147,Others-CCCPS119a,2803,26.14754061,91.72797041,308,car,low,2,0,11-11-2016,09:27:00,0.10988226899750267,10.549411344987513,1.0,1,0.743952907599001,0.16388729510368966,10.82,2016-11-11 09:27:00
13771,Others-CCCPS202,2937,26.14749053,91.72799688,878,car,low,2,0,11-11-2016,09:27:00,0.2989445011916922,11.49472250595846,1.0,1,0.8195778004766769,0.17964912837996053,10.9,2016-11-11 09:27:00
15083,Others-CCCPS8,1322,26.14754886,91.72799519,478,cycle,low,3,0,11-11-2016,09:27:00,0.3615733736762481,11.80786686838124,0.0,1,0.8446293494704993,0.1848704030625131,10.92,2016-11-11 09:27:00
4587,BHMMBMMBX01,687,20.0000347,78.00000286,304,cycle,average,3,0,11-11-2016,09:27:00,0.44250363901018924,12.212518195050947,0.0,2,0.6770014556040757,0.14993319105417796,10.75,2016-11-11 09:27:00
651,BHMBCCMKT01,577,26.14453614,91.73617216,82,cycle,low,2,0,11-11-2016,09:27:00,0.14211438474870017,10.710571923743501,0.0,1,0.45684575389948007,0.10404806866860165,10.52,2016-11-11 09:27:00
12459,Others-CCCPS135a,3883,26.14749943,91.72800489,2270,cycle,average,4,0,11-11-2016,09:27:00,0.5845995364408962,12.922997682204482,0.0,2,1.0338398145763583,0.22430588113913166,11.12,2016-11-11 09:27:00
11148,Others-CCCPS119a,2803,26.14754061,91.72797041,357,car,low,3,0,11-11-2016,10:00:00,0.1273635390652872,10.636817695326435,1.0,1,1.0509454156261149,0.22787105156883097,11.14,2016-11-11 10:00:00
7212,BHMNCPNST01,485,26.14004753,91.73097233,300,bike,low,3,0,11-11-2016,10:00:00,0.6185567010309279,13.092783505154639,0.5,1,1.097422680412371,0.23755790031429627,11.19,2016-11-11 10:00:00
8524,Broad Street,690,26.13795775,91.74099445,482,car,low,3,0,11-11-2016,10:00:00,0.6985507246376812,13.492753623188406,1.0,1,1.2794202898550724,0.2754900661337671,11.38,2016-11-11 10:00:00
3276,BHMEURBRD01,470,26.14901995,91.7395035,319,car,average,4,0,11-11-2016,10:00:00,0.6787234042553192,13.393617021276595,1.0,2,1.3714893617021275,0.2946792154354604,11.47,2016-11-11 10:00:00
15084,Others-CCCPS8,1322,26.14754886,91.72799519,533,car,average,3,0,11-11-2016,10:00:00,0.4031770045385779,12.01588502269289,1.0,2,0.961270801815431,0.20918095815892393,11.05,2016-11-11 10:00:00
16396,Others-CCCPS98,3103,26.14749998,91.72797778,810,car,low,3,0,11-11-2016,10:00:00,0.26103770544634225,11.305188527231712,1.0,1,1.1044150821785368,0.23901526529882958,11.2,2016-11-11 10:00:00
17708,Shopping,1920,26.15050395,91.73353109,1237,car,low,4,0,11-11-2016,10:00:00,0.6442708333333333,13.221354166666668,1.0,1,1.5577083333333335,0.33349120275922856,11.67,2016-11-11 10:00:00
13772,Others-CCCPS202,2937,26.14749053,91.72799688,962,cycle,low,4,0,11-11-2016,10:00:00,0.327545114061968,11.63772557030984,0.0,1,1.1310180456247871,0.24455988769152198,11.22,2016-11-11 10:00:00
4588,BHMMBMMBX01,687,20.0000347,78.00000286,336,car,low,3,0,11-11-2016,10:00:00,0.4890829694323144,12.445414847161572,1.0,1,1.1956331877729258,0.25802705516650754,11.29,2016-11-11 10:00:00
12460,Others-CCCPS135a,3883,26.14749943,91.72800489,2569,car,low,4,0,11-11-2016,10:00:00,0.6616018542364152,13.308009271182076,1.0,1,1.564640741694566,0.3349360638444471,11.67,2016-11-11 10:00:00
9836,Others-CCCPS105a,2009,26.14747299,91.72804914,869,car,low,4,0,11-11-2016,10:00:00,0.43255350920856145,12.162767546042808,1.0,1,1.4730214036834246,0.3158406486225076,11.58,2016-11-11 10:00:00
1964,BHMBCCTHL01,387,26.14449459,91.73620513,183,truck,low,3,0,11-11-2016,10:00:00,0.4728682170542636,12.364341085271318,1.5,1,1.3391472868217054,0.28793844037216954,11.44,2016-11-11 10:00:00
5900,BHMNCPHST01,1200,26.14001386,91.73099967,632,car,low,3,0,11-11-2016,10:00:00,0.5266666666666666,12.633333333333333,1.0,1,1.2106666666666666,0.2611603513454358,11.31,2016-11-11 10:00:00
